      1      1   7681    1.9717      181 189   2 179   2 187      0.0000
  -211   -0.207   -0.414      0.3429  0.140    -1.44   -10.04     2.80     6.80
  -211   -0.363    0.062     -0.4023  0.140    -6.04     4.43    -0.80     1.40
   111    0.212    0.137     -0.0160  0.135     7.24    -1.34     4.51    12.60
   413   -1.277    0.306     -1.0006  2.010    -3.96    -4.38    -0.31     1.40
   111   -0.281   -0.369     -0.2388  0.135    -9.65   -14.34   -17.94    23.00
   211    0.199    0.278      0.0910  0.140    10.03    12.88    -3.59    12.00
    22    0.250   -0.070      0.3840  0.000     0.50    -0.32     1.16     1.40
    22    0.004   -0.117     -0.1746  0.000    -4.78    -0.85    -1.16     1.40
  -211   -0.384   -0.052      0.0857  0.140   -18.33   -10.14     9.70    21.40
   111   -0.346    0.251     -0.3696  0.135   -10.86     4.21    -1.61     7.80
   111    0.120   -0.509      2.1209  0.135    -3.38    -8.18     9.12    10.00
  -211   -0.376    0.112      1.6967  0.140    -8.77     2.48    11.34    12.60
    22   -0.095   -0.079      0.2003  0.000    -3.15    -3.20     1.19     1.40
   111    0.200    0.217     -0.2276  0.135    -5.15     5.28    -1.63     2.80
    22    0.402   -0.479      1.0498  0.000     4.27     4.38     1.20     1.40
  -321   -0.347    0.332     -0.0359  0.498    -6.00     4.83    -0.08     1.40
  -211   -0.351    0.157     -0.0699  0.140    -7.25    15.37     2.76    21.40
    22    0.394   -0.313     -0.8729  0.000     2.23     0.46    -1.39     1.60
    22    0.877    0.662     -1.9410  0.000     1.13     1.40    -1.39     1.60
    22   -0.226    0.099     -2.2790  0.000 -.17E+06 0.10E+06 -.96E+06 0.10E+07
   111    0.237   -0.782      1.6045  0.135     6.47    -5.32     2.91     3.60
    22    0.279    0.399     -0.9260  0.000    -1.00     1.99    -1.42     1.60
    22   -0.565    0.998     -2.1941  0.000    -2.71     5.77    -1.42     1.60
    22   -0.228    0.119      0.8637  0.000 -.49E+06 0.26E+06 0.84E+06 0.11E+07
  -211    0.531    0.697      0.7148  0.140     7.35     5.04     3.39     6.40
   211    2.649    0.855     -1.6868  0.140     6.89     3.54    -1.20     3.20
    22    0.271   -0.062     -0.5596  0.000    -1.65     4.97    -1.43     1.60
   211    0.904    0.730     -0.6294  0.140    12.36    19.05   -11.44    22.60
    22    0.186    0.173     -1.1732  0.000 -.79E+05 0.37E+06 -.17E+07 0.18E+07
   111    0.033   -0.303      0.0593  0.135     4.48    -4.48     0.98     1.80
  -211    0.629   -0.012      0.7943  0.140     4.58    -4.30     1.10     1.80
   211    0.916    0.826     -2.1885  0.140     2.44     5.24    -1.65     2.60
    22    0.116   -0.344     -0.4653  0.000 0.31E+06 -.30E+06 -.16E+07 0.18E+07
   111    0.669    0.132      0.3009  0.135     8.81    -0.42     2.60     6.80
   111    0.127    0.607     -0.1602  0.135    -2.11     9.10    -5.43    11.60
  -211   -0.231   -0.196      0.4548  0.140    -4.48   -12.37    11.67    15.40
    22   -0.066   -0.028     -0.1558  0.000     3.13     0.38    -1.63     1.80
    22    0.279    0.103     -0.6637  0.000    -1.04     5.87    -1.64     1.80
   211    0.009    0.695     -0.3765  0.140     1.99    10.41    -3.76     7.00
   211   -0.125    0.393     -0.3564  0.140 -.25E+06 0.52E+06 -.50E+06 0.82E+06
   111   -0.177    0.304     -0.3753  0.135    -5.90     6.57    -3.30    10.60
   111   -0.242    0.051     -0.0435  0.135    -6.15    -2.58    -0.51     1.80
  -211   -0.123   -0.202     -0.1705  0.140     2.78   -13.42   -14.58    20.80
   211   -0.023   -0.102     -0.1960  0.140    -3.31   -17.06   -19.18    26.00
   111   -1.969   -1.410     -2.6681  0.135   -17.44    -8.69   -15.79    22.80
  -211    0.155   -0.108     -0.0339  0.140    -2.99   -10.16    -0.84     9.20
  -211   -0.038   -0.313     -0.0908  0.140     1.41    -6.45    -0.95     2.80
   111   -0.176   -0.194     -0.3297  0.135    -1.93    -1.87    -6.20     8.40
   211    0.854    0.395     -0.4481  0.140     7.23     6.83    -2.28     5.60
   111   -0.329    0.381     -0.3005  0.135 -.25E+06 0.52E+06 -.50E+06 0.82E+06
   111    0.005    0.104     -0.1556  0.135     9.32     0.30     2.58     8.60
   321   -0.608   -0.837      0.3405  0.498    -4.50    -6.12     0.57     2.00
   111    0.125    0.828     -0.3055  0.135     2.50    18.28    -6.70    21.80
    22   -0.068   -0.037      0.1930  0.000    -0.97    -0.84     1.86     2.00
   111   -0.143   -0.139      0.3235  0.135    -9.16     0.75     1.83     5.00
   111    0.019   -0.078      0.1232  0.135 0.18E+06 -.13E+06 0.65E+06 0.78E+06
   111    0.114   -0.180      0.4575  0.135 0.18E+06 -.13E+06 0.65E+06 0.78E+06
   211   -0.574    0.882     -0.1988  0.140    -7.42    10.49    -1.80    11.20
   211    0.546   -0.039      0.5236  0.140     8.71    -2.71     2.78     6.20
   111   -0.032   -0.911     -1.1688  0.135    -1.63   -18.09   -31.15    35.37
   111   -0.631   -0.791     -0.3990  0.135    -2.24   -10.65    -3.86     8.60
   111    0.868   -0.205     -0.2810  0.135     6.61    -1.82    -1.02     2.20
   211   -0.156    0.115     -0.1406  0.140    -5.36     5.86    -1.16     2.80
   111   -0.521    0.069     -0.4410  0.135   -11.01     9.86    -6.58    16.80
  -211    0.190    0.018     -0.0021  0.140     7.51     2.32    -0.02     2.20
   111   -0.106   -0.645      0.5734  0.135    -2.89    -6.90     3.17     4.80
   111   -0.004    0.224     -0.0510  0.135    -7.09    15.46     2.76    21.40
   111    0.046    0.314      0.7410  0.135     4.27    -0.29    33.59    36.22
  -321   -0.030   -0.637      0.3171  0.494     1.69    -5.25     0.35     2.20
   211    0.366   -0.101      0.1826  0.140     5.73     0.93     0.40     2.20
   111   -0.397   -0.077     -0.1657  0.135    -7.67     0.73    -1.02     3.40
  -211    0.325   -0.266     -0.0985  0.140     5.18    -8.61    -0.32    10.20
    22   -0.318   -0.214      1.1094  0.000     0.58     2.74     2.08     2.20
    22    0.052   -0.197      0.5908  0.000     1.00    -0.81     2.08     2.20
   321   -0.170    1.296      0.2354  0.494     0.22     8.37     0.37     2.20
  -211   -0.274    0.223     -0.2268  0.140    -8.34     0.49    -8.13    10.20
  -211   -0.666   -0.441     -0.4479  0.140   -16.47   -22.12    -6.83    26.20
   111   -0.044   -0.182      0.0451  0.135     2.42    -6.36     0.97     3.20
   111    0.222    0.775      0.6170  0.135     3.30     7.69     7.33    10.40
  -211    0.361   -0.685     -0.1350  0.140     5.68   -10.32    -2.07     9.80
   321    0.147    0.901     -0.4581  0.494    -1.40     6.94    -1.10     2.40
   321    0.308    0.128      0.3063  0.498    -0.80     5.29     0.31     2.40
   211   -0.019    0.624     -1.9333  0.140    -6.31     5.68    -5.49     6.00
   111   -0.038    0.980      0.4844  0.135    -1.23     7.60     7.21    14.40
   111    0.175    0.698     -1.1080  0.135     6.26     3.49    -3.47     4.00
   211   -0.693    0.754     -0.8158  0.140    -6.36     3.72    -1.71     3.80
   111    0.571    0.176      0.7274  0.135     5.78    -2.64     6.42     8.40
   211    0.062   -0.067     -0.1486  0.140 0.13E+04 -.10E+05 -.14E+05 0.20E+05
    22   -0.002    0.006     -0.0196  0.000     2.19    -1.96    -2.28     2.40
   111    0.025   -0.089     -0.2949  0.135 0.13E+04 -.10E+05 -.14E+05 0.20E+05
   211    0.319   -0.231     -0.3719  0.140     7.64    -7.57    -3.02     9.00
   111   -0.114   -0.291     -0.2495  0.135     3.28    -9.43    -4.34     6.80
  -211   -0.015   -0.689     -0.6928  0.140    -3.90    -7.18    -6.54     7.80
  -211   -0.364    0.592      0.4044  0.140     2.05     8.95     5.57     8.40
   211    0.448   -0.396     -0.9770  0.140     5.00    -3.73    -3.04     3.60
  -211   -0.662    0.212      0.1235  0.140   -13.38    -2.10     6.57    14.80
    22   -0.196   -0.300      0.4550  0.000 -.97E+05 -.65E+05 0.11E+06 0.24E+06
   211    0.246   -0.299      0.0098  0.140     2.40    -6.34     0.19     2.40
   211   -0.063    0.230      0.0163  0.140    -9.53     7.14    10.79    19.80
    22   -0.036    0.191     -0.6300  0.000     3.33     0.23    -2.29     2.40
  -321   -0.056    0.302      0.1835  0.494    -3.81     5.29     0.11     2.40
   111   -0.247    0.225      0.0515  0.135    -5.65     4.72     0.27     2.40
    22    0.805   -0.396      0.0649  0.000 0.11E+07 -.16E+06 0.48E+05 0.11E+07
   211   -0.008   -0.364     -0.6379  0.140    -2.84    -6.63    -8.40     9.60
   211    0.743    1.160      3.0069  0.140     0.34     6.27     2.13     2.60
   111   -0.030    0.316     -0.0549  0.135    -3.55     9.11    -7.55    11.00
   211   -0.630   -0.094      1.3024  0.140    -6.97    -3.14     4.95     5.60
  -211   -0.662    0.192      1.2036  0.140    -6.42    -2.44     2.41     2.80
   111   -0.086    0.303      0.2138  0.135   -23.32     3.38     7.62    29.00
   211   -0.288    0.200      0.0311  0.140   -11.13    -0.98     4.33    11.20
   111   -0.294   -0.237      0.2351  0.135   -10.21    -4.15    -2.07     8.60
   211    0.210    0.330      0.0090  0.140     5.81     6.34    -3.01    22.00
  -211   -0.123    0.116      0.3933  0.140 -.11E+05 0.52E+04 0.38E+05 0.45E+05
   111    1.118    0.932      0.2928  0.135     2.45     6.67     1.95     6.80
    22    0.244    0.397     -1.6173  0.000     3.09     3.99    -2.50     2.60
  -211    0.278    0.720      0.7641  0.140     4.91     7.28     5.05     7.60
   111   -0.023    0.208     -0.0738  0.135    -9.28     6.07    -4.50    12.80
   111   -0.215   -0.015      0.3136  0.135 -.11E+05 0.52E+04 0.38E+05 0.45E+05
   211   -0.644    0.252      0.0909  0.140   -16.95    -0.59     3.33    18.20
   111    0.170   -0.379      1.5030  0.135 0.87E+05 -.26E+06 0.92E+06 0.96E+06
   211   -0.069   -0.650      0.2539  0.140     1.14    -6.71     0.83     2.60
   111    0.093    0.617     -0.4479  0.135    -1.54     8.06    -0.83     3.20
   211   -0.342    0.024     -0.3458  0.140    -7.83     2.06    -4.56     8.00
   111   -0.015    0.138      0.3081  0.135     4.03     2.43     9.57    22.60
   111    0.406   -0.978      3.1137  0.135 0.87E+05 -.26E+06 0.92E+06 0.96E+06
   111    0.874   -0.883      1.7120  0.135     2.92    -6.49     2.78     3.80
 -2112   -1.770   -0.758     -1.6396  0.940    -6.07    -4.50    -1.69     3.00
   111   -0.065   -0.051      0.2176  0.135 -.11E+05 -.16E+05 0.49E+05 0.71E+05
   111   -0.112    0.054      0.2049  0.135 -.11E+05 -.16E+05 0.49E+05 0.71E+05
   111    0.238   -0.510     -0.9937  0.135    -0.35    -5.69    -7.08     8.40
   111    0.356    0.622     -7.2096  0.135     3.99     7.56   -40.05    40.47
   211    0.181   -0.233      0.0994  0.140     2.49   -10.07    -3.01    10.80
  -211   -0.212   -0.223      0.1333  0.140   -11.38    -3.54     1.62     9.60
    22   -0.022    0.130     -0.0791  0.000 0.96E+05 -.74E+05 0.45E+04 0.20E+06
   111   -0.143   -0.594      0.2193  0.135    -2.07    -3.64     3.82     6.00
   211    0.346    0.337      0.0870  0.140    12.32     2.10     8.64    18.00
   111   -0.155   -0.243     -0.1267  0.135     3.41    -5.42     1.37     5.20
   211    0.533   -0.379     -0.3086  0.140    10.92    -9.37    -0.87    10.60
  -211    1.127   -1.072      1.8049  0.140     6.71    -5.40    12.90    16.00
   211   -0.146   -0.201     -0.1963  0.140 -.34E+05 -.11E+06 -.97E+05 0.18E+06
   111    0.344    0.245     -0.4493  0.135     6.95     8.74    -3.23     6.80
    22    0.446    0.120     -1.7741  0.000     1.13    -2.74    -2.71     2.80
   111    0.192    0.187     -0.1592  0.135     2.10    10.35    -3.76     7.00
   111   -0.185   -0.248     -0.2008  0.135    -1.32    -0.94    -1.80    14.40
  -211    0.069   -0.640      0.3630  0.140     6.00    -5.45     9.53    15.80
   211    0.188   -0.680      0.4622  0.140     0.39    -3.25     1.59     3.00
   111    0.289   -0.424     -0.6621  0.135     4.29    -6.17    -2.35     5.00
   211    0.083    0.323      0.3347  0.140     4.57     4.81     2.54     3.00
  -211    0.550   -0.456      1.9953  0.140     5.66    -1.78     2.70     3.00
   111   -0.105   -0.345      0.0492  0.135    -1.03    -7.79     5.31     8.60
  -211    0.031    0.221     -0.1243  0.140    -8.63     9.70    -1.49    15.60
  -321   -0.085   -0.366      0.1667  0.498     1.56    -4.45     0.61     3.00
   111   -0.136   -0.210     -0.2742  0.135 -.34E+05 -.11E+06 -.97E+05 0.18E+06
   211    0.256   -0.109      0.1114  0.140     9.26    -9.83    -1.30    11.60
   111   -0.523    0.008      0.1020  0.135    -9.82     3.02     1.19     8.20
   321   -0.262   -0.149      0.1166  0.494    -8.04    -6.20     2.61     8.20
  -211   -1.341    0.449     -1.5606  0.140    -6.22     3.63    -1.87     3.20
   211   -1.173   -0.260     -1.7765  0.140   -20.95    -5.22   -27.92    32.81
   111   -0.018    0.529     -0.0164  0.135     3.08    12.02    -1.61    10.60
   111   -0.259   -0.435      0.1617  0.135    -5.83    -4.20    -0.06     5.80
   111   -0.369    0.394     -0.2300  0.135   -12.59     2.19    -7.94    15.80
   111   -0.817   -0.497     -2.0212  0.135   -20.92    -5.24   -27.94    32.81
   111   -0.594    0.091      0.4662  0.135    -6.61    -0.84     2.48     6.80
   111   -0.471    0.359     -0.6989  0.135    -8.63     4.68    -5.66    14.60
   111   -0.141   -0.157     -0.8985  0.135   -12.05    -0.23   -21.70    27.00
   111    0.753    0.009     -1.6740  0.135     6.32     1.83    -5.87     7.00
  -211   -0.279    0.197     -0.4918  0.140    -6.21     0.06    -2.28     3.00
   111   -0.205   -0.051      1.2255  0.135   -10.31    -3.65    24.81    26.00
   111   -0.591   -0.066     -0.4601  0.135    -8.02     1.78    -5.05     8.20
  -211    0.832    0.580     -0.3703  0.140    77.82    52.41   -10.38    95.19
   211   -0.085   -0.742      0.3106  0.140    -2.42    -6.93     0.41     4.20
   211   -0.508   -0.309     -0.2420  0.140    -3.59    -5.28    -0.75     3.20
   211   -0.236    0.466      0.1031  0.140    -3.29     7.06     0.18     3.00
   111    0.146    0.121     -0.0701  0.135    -3.62     6.88    -8.25    15.40
  -211    0.373   -0.231      0.3631  0.140     2.58    -6.29     1.05     3.20
  -211    0.451   -0.380     -0.0870  0.140     6.76    -3.74    -0.84     3.20
   211   -0.053    0.239     -0.3292  0.140    -0.59     6.79    -0.91     3.20
   211    0.184   -0.074     -0.0075  0.140     4.81    -3.62    -9.07    17.40
   211   -0.536    0.664      0.0032  0.140    -1.68     8.05    -0.71     3.20
   111   -0.311    0.026     -0.1286  0.135   -11.61    -4.22     0.23     9.00
   111   -0.086    0.502      0.7081  0.135     2.57    10.55     7.73    10.60
   111    0.115   -0.234      1.1672  0.135    -0.72    -6.05     4.67     5.40
   211    1.132   -0.438      1.0034  0.140     9.32    -1.48     6.35     8.80
  -211    0.421   -0.206      0.2755  0.140     5.78    -6.40     4.96    12.60
   211   -0.443    0.236      0.0485  0.140    -6.76     6.27     0.30     3.20
  -211   -0.223    0.029      0.1456  0.140   -14.47     2.53    -1.65    16.00
   211   -0.301   -0.455      0.1744  0.140    -0.01    -7.47    -0.89     7.40
   111   -0.256   -0.608      0.2802  0.135     0.36   -11.34     9.03    14.20
   111    0.418    0.262     -1.8664  0.135     7.54     3.37   -15.45    15.80
  -211   -0.065   -0.491     -0.1613  0.140    -6.17    -8.53    -5.52    23.20
   111   -0.088   -0.645     -0.4415  0.135    -2.25   -10.39    -2.84    10.00
   211   -0.389   -0.504     -0.8109  0.140    -3.43    -6.56    -6.93     9.00
  3222    1.273    1.818      0.6215  1.189     3.02     5.02     0.15     3.20
   111   -0.414   -0.720     -0.2583  0.135    -1.46    -3.94    -8.14    14.00
   111    0.867    0.554      0.1846  0.135    77.83    52.41   -10.27    95.19
   111    0.371    0.037      0.0149  0.135     8.68     3.45    -3.26     7.40
   211    0.193   -0.811      0.0593  0.140    -0.67    -6.18     0.12     3.20
   111   -0.132    0.368      2.5917  0.135    -8.05     2.17    15.03    15.40
   211   -0.357   -0.396     -0.0011  0.140    -5.35    -5.36     0.25     3.20
   111   -0.068    0.176     -0.7957  0.135    -7.71     1.16   -19.54    24.60
    22    0.205    0.085     -0.9734  0.000    -4.15     0.20    -3.12     3.20
   111    0.604   -0.276     -0.4110  0.135     3.92     3.40    -3.03     4.80
  -211   -0.250   -0.370      0.9468  0.140    -2.11    -7.57     5.14     7.00
  -211    0.309    0.263      0.3109  0.140     5.81     5.83     1.26     5.60
   211    0.112    0.088     -0.0288  0.140     3.31    -3.20     1.95     6.20
   211    0.078    0.003      0.0237  0.140     8.50    10.42    -2.97    12.20
   211    0.383   -0.160      0.4897  0.140     6.50    -0.83     5.72    10.40
  -211    0.846   -0.302      0.8616  0.140     6.58    -5.29     2.87     3.60
   211    0.125   -0.026     -0.0346  0.140    -2.01   -14.86     0.07    14.80
   111    0.432    0.089     -0.3672  0.135    11.05     8.22    -1.51    15.00
   111    0.174    0.105     -0.0350  0.135 0.43E+06 0.54E+06 0.79E+05 0.75E+06
   111   -0.273   -0.242     -0.3393  0.135    -4.04    -8.68    -4.35     6.60
   111    0.401    0.588      0.1936  0.135 0.43E+06 0.54E+06 0.79E+05 0.75E+06
   211   -0.374   -0.506      0.3363  0.140    -1.63    -7.30     2.09     5.60
   211   -0.026   -0.156     -0.1913  0.140    -2.53    -3.82    -1.52     3.40
  -211   -0.092    0.133     -0.0419  0.140    -0.24     7.17     1.45     4.60
   321   -0.079   -0.371     -0.1966  0.494     0.25    -4.33    -1.09     3.40
  -211    0.459   -0.199      0.6683  0.140   162.67    -6.22   224.14   289.89
   111   -0.151   -0.131     -0.0472  0.135    -7.60    -1.32    -2.24     4.80
   111    0.994    0.152      1.7013  0.135   163.84    -6.02   225.81   292.05
  -211   -0.622   -0.215     -0.6197  0.140    -7.50    -1.92    -2.30     3.40
  -211   -0.218    0.178      0.1142  0.140    -3.21    10.09     5.31    18.40
   111   -0.004    0.780      0.0558  0.135     5.71     8.60     2.21    11.40
  -211   -0.009    0.456      0.4463  0.140     0.78     5.26     2.35     3.40
   111    0.710   -0.030      0.6076  0.135     4.64     1.47     2.54     4.80
  -211   -0.259    0.462      2.3854  0.140   -47.37   101.31   359.60   378.77
   111   -0.247    0.064     -0.4827  0.135    -5.62     2.23    -7.26     7.60
   111    0.143    0.620      0.7312  0.135    -3.12    12.64    11.06    15.20
   211   -0.366   -0.328     -1.4489  0.140    -3.84    -6.05    -6.48     7.00
  -211    0.201    0.588      0.3825  0.140     4.60     7.84     4.82     7.80
   111   -0.886   -0.645      0.8196  0.135    -7.93     2.53     4.37     6.40
   211   -1.558    1.270      0.7944  0.140    -9.15     9.79     3.69    10.60
   111   -0.410   -0.319      0.0948  0.135    -3.94    -7.16    -1.06     5.00
   211   -0.676   -0.297     -0.7918  0.140    -5.52    -5.29    -2.31     3.40
   111    0.045    0.294      0.7483  0.135   -47.33   101.35   359.59   378.77
    22   -1.025    1.237     -0.9448  0.000 -.22E+06 0.23E+06 -.14E+06 0.36E+06
   211    0.982    0.050     -3.6469  0.140     9.95     2.84   -17.98    19.00
   321    0.086    0.032     -0.5698  0.498     4.94    -3.65    -3.02     3.60
   211    0.542   -0.022      0.2478  0.140     5.93     3.89     1.87    10.60
   211   -0.340   -0.999      0.3684  0.140    -3.81    -6.89     1.27     3.60
   211   -0.527   -0.119     -0.2081  0.140   -79.39    -0.10     2.89    92.49
  -211    0.774   -0.784      0.5997  0.140    11.06   -10.06     7.10    19.20
    22    0.236    1.098      5.3562  0.000     0.97     0.60     3.52     3.60
   111   -0.249    0.188      0.0020  0.135   -79.36     0.05     2.96    92.49
   111    0.078   -0.013     -0.1472  0.135     1.45    -4.06     5.82    17.20
  -211    0.194   -0.828      1.9703  0.140     7.68   -40.10    73.73    85.14
   111   -0.100   -0.678      0.4501  0.135    -0.11    -5.94     6.53    10.40
   211    0.693    0.218      0.5459  0.140    13.98    -0.57    10.78    20.00
  -211    0.249    0.143      0.0476  0.140    -4.52    -0.22    -1.15     7.20
    22   -0.115   -0.096     -0.7224  0.000    -1.82    -0.46    -3.52     3.60
   111   -0.146    0.111      0.1537  0.135    -8.76     9.63    -1.29    15.60
   211   -0.385    1.080      1.6913  0.140    -6.56    14.74    16.71    22.80
   111   -0.138   -0.356      1.0053  0.135    -1.66   -10.83    16.00    19.00
   111    0.119   -0.754     -1.1689  0.135    -2.18    -5.58    -3.47     4.20
   211   -0.324   -0.014     -0.2650  0.140    -5.73     1.95    -0.56     6.20
   111   -0.096    0.057      0.3606  0.135    -6.34     9.42     8.48    11.40
   111    0.623   -0.476     -0.1952  0.135 0.65E+06 -.42E+06 -.35E+06 0.89E+06
  -211   -0.357   -1.029      0.2402  0.140    -7.95   -10.85     1.94    13.40
   111    0.114   -0.974      0.1178  0.135    -2.12   -15.02     0.13    14.80
   111    0.171    0.069     -0.1542  0.135     5.87     3.95     1.68    10.60
   111   -1.005    0.625     -0.9494  0.135    -5.36     5.81    -4.01     9.80
  -211   -0.235   -0.263      0.1716  0.140    -7.16    -5.46    -1.30     5.80
   111    0.492   -0.746      1.5084  0.135     0.19    -6.00     4.46     5.60
   111    0.239    0.109      0.3726  0.135     7.43     1.89     2.82     3.60
   111    0.217   -0.284     -2.0534  0.135    -1.86    -6.16    -9.83    10.00
   211    0.373    0.373      0.8563  0.140     6.15     2.40     2.88     3.60
  -211    0.046    0.394     -0.3428  0.140    -4.23    14.43   -17.56    24.20
   111    0.212    0.091     -0.1902  0.135     5.84     6.24    -3.13    22.00
   111    0.224   -0.156     -0.1538  0.135 0.65E+06 -.42E+06 -.35E+06 0.89E+06
  -211    0.569    0.246     -0.1282  0.140     8.08     2.43    -0.71     3.60
   111   -0.730   -0.706      0.6160  0.135    -3.86   -10.02     5.40    10.60
   111    0.041    0.834     -0.8869  0.135     1.03     5.96    -8.06    11.20
   111    0.040    0.053     -0.1486  0.135    -5.28     3.74    -3.64    10.40
   211    0.100   -0.385     -0.2824  0.140     2.83    -9.07    -5.07     6.80
   111   -0.685    0.770     -0.5569  0.135    -4.04     4.69    -2.59     5.40
   211    0.054   -0.074     -0.1981  0.140   -10.46     2.59   -12.35    22.60
  -211   -0.273   -0.707      0.0927  0.140 -.14E+06 -.32E+06 0.82E+05 0.38E+06
  -321   -0.357    0.330     -0.1165  0.494    -6.36     3.70    -1.62     3.80
  -211    0.592   -0.039     -0.1087  0.140     6.36    -0.48    -5.37     8.00
  -211    0.103    0.293     -0.2846  0.140    -0.00     7.90    -1.53     5.80
  -211    0.378    0.080      0.6596  0.140     4.64     5.43    14.49    16.40
   111   -0.138   -0.273      0.2122  0.135 -.14E+06 -.32E+06 0.82E+05 0.38E+06
  -211   -0.207   -0.200     -0.0947  0.140    -3.87    -4.93    -0.22     3.80
   211   -0.176    0.112      1.9160  0.140    -4.85     4.22     9.98    10.40
  -211    0.343    0.889      0.4225  0.140     0.73     8.68     1.54     3.80
   111   -0.761   -0.431     -0.1071  0.135   -20.83   -14.19    -4.03    23.60
   111    0.683    1.164      1.6997  0.135     4.14     7.01    10.50    13.20
   211    0.239   -0.326     -0.2036  0.140     6.77    -2.51    -1.18     4.60
  -211    0.120    0.070      0.1608  0.140     8.91   -10.39    -0.15    22.20
  -211   -0.108   -0.354     -0.0058  0.140    -0.40     0.22    -0.71     9.40
  -211   -0.218   -0.368      0.3856  0.140    -2.08    -9.31    22.24    23.60
   211    0.226   -0.216      0.0810  0.140     5.55     0.65     8.16    10.60
   211   -1.519    0.604     -1.0729  0.140    -8.79     2.09    -3.07     5.20
   211   -0.454    0.497     -0.4446  0.140    -4.72     6.80    -2.22     3.80
  -421    1.269    1.014     -3.2691  1.865    -0.57     5.34    -3.17     3.80
  -211   -1.333   -0.135     -0.7386  0.140    -8.12     0.60    -1.78     3.80
  3222   -0.885    0.044      2.0742  1.189    -6.66    -2.27     3.23     3.80
  -211    0.119    0.037     -0.0636  0.140     4.96     6.48   -24.63    26.00
  -211    0.782    0.097     -1.4227  0.140    11.75    -2.24   -24.55    27.20
  -211    0.272   -0.272     -0.2787  0.140     4.71    -3.20    -8.12     9.60
